batch_id,machine_id,plant_id,start_time,end_time,units_produced,units_defective,defect_rate,product_line,shift,batch_status
BCH-0050997,MCH-0156,PLT-07,2024-03-15 21:44:56,2024-03-16 07:44:56,353,9,0.0263,Relay,Night,Passed
BCH-0050998,MCH-0010,PLT-04,2023-11-26 23:27:59,2023-11-27 03:27:59,1705,78,0.0458,Drive,Night,Passed
BCH-0050999,MCH-0382,PLT-02,2024-11-13 05:08:51,2024-11-13 07:08:51,1438,56,0.0392,PLC,Morning,Failed
BCH-0051000,MCH-0329,PLT-03,2024-06-04 17:15:11,2024-06-04 22:15:11,331,38,0.1177,Drive,Morning,Passed
BCH-0051001,MCH-0058,PLT-09,2024-02-02 18:52:34,2024-02-02 23:52:34,987,125,0.1272,PLC,Afternoon,Passed
BCH-0051002,MCH-0215,PLT-10,2024-11-03 23:45:07,2024-11-04 09:45:07,1890,128,0.0679,HMI,Morning,Passed
BCH-0051003,MCH-0167,PLT-03,2024-08-01 14:09:00,2024-08-02 12:09:00,1349,256,0.1898,HMI,Morning,Under Review
BCH-0051004,MCH-0129,PLT-04,2024-02-24 15:59:53,2024-02-25 02:59:53,1629,159,0.098,HMI,Afternoon,Passed
BCH-0051005,MCH-0322,PLT-01,2022-06-25 10:19:04,2022-06-25 15:19:04,1679,78,0.0465,Sensor,Morning,Passed
BCH-0051006,MCH-0189,PLT-10,2022-03-23 10:11:37,2022-03-23 15:11:37,1516,69,0.0457,Sensor,Night,Failed
BCH-0051007,MCH-0223,PLT-08,2023-08-18 11:17:14,2023-08-18 12:17:14,1751,69,0.0396,Relay,Morning,Passed
BCH-0051008,MCH-0404,PLT-03,2023-09-13 15:01:56,2023-09-14 02:01:56,767,7,0.0096,Sensor,Afternoon,Passed
BCH-0051009,MCH-0046,PLT-10,2023-11-03 12:20:23,2023-11-04 04:20:23,107,9,0.0914,Relay,Morning,Passed
BCH-0051010,MCH-0143,PLT-05,2024-12-12 19:04:51,2024-12-13 12:04:51,400,50,0.1267,HMI,Night,Passed
BCH-0051011,MCH-0464,PLT-01,2022-12-03 21:07:04,2022-12-03 22:07:04,1723,500,0.2904,Sensor,Night,Passed
BCH-0051012,MCH-0054,PLT-05,2024-01-05 09:04:32,2024-01-05 13:04:32,480,83,0.1742,Relay,Afternoon,Failed
BCH-0051013,MCH-0458,PLT-07,2022-03-31 19:13:29,2022-04-01 17:13:29,1611,622,0.3862,HMI,Afternoon,Passed
BCH-0051014,MCH-0290,PLT-10,2023-02-28 08:41:22,2023-02-28 14:41:22,1995,119,0.0599,HMI,Morning,Passed
BCH-0051015,MCH-0100,PLT-02,2022-08-01 00:27:48,2022-08-01 20:27:48,469,66,0.1418,Relay,Afternoon,Under Review
BCH-0051016,MCH-0412,PLT-08,2024-11-19 05:29:41,2024-11-19 19:29:41,1452,96,0.0668,Sensor,Night,Passed
BCH-0051017,MCH-0057,PLT-09,2024-07-16 17:07:13,2024-07-17 08:07:13,1983,278,0.1403,Drive,Morning,Passed
BCH-0051018,MCH-0373,PLT-04,2024-07-05 12:02:09,2024-07-05 13:02:09,1348,215,0.1599,Sensor,Night,Passed
BCH-0051019,MCH-0154,PLT-03,2024-09-04 06:51:30,2024-09-04 08:51:30,1352,65,0.0484,Drive,Afternoon,Passed
BCH-0051020,MCH-0290,PLT-09,2022-07-03 18:11:40,2022-07-04 12:11:40,1060,77,0.073,Relay,Night,Passed
BCH-0051021,MCH-0300,PLT-06,2023-04-09 09:30:03,2023-04-09 11:30:03,1933,110,0.0572,HMI,Night,Passed
BCH-0051022,MCH-0028,PLT-10,2023-10-22 04:48:40,2023-10-22 11:48:40,1791,119,0.0667,Drive,Night,Passed
BCH-0051023,MCH-0464,PLT-02,2022-07-14 19:06:46,2022-07-14 23:06:46,512,26,0.0512,Sensor,Morning,Passed
BCH-0051024,MCH-0339,PLT-07,2024-09-15 14:17:15,2024-09-15 20:17:15,1766,300,0.1704,Sensor,Morning,Passed
BCH-0051025,MCH-0208,PLT-10,2023-04-08 07:36:46,2023-04-09 05:36:46,1696,403,0.2378,Sensor,Morning,Passed
BCH-0051026,MCH-0473,PLT-07,2022-04-02 09:14:52,2022-04-02 10:14:52,739,110,0.1493,Drive,Night,Failed
BCH-0051027,MCH-0328,PLT-01,2022-10-29 12:04:06,2022-10-30 05:04:06,1482,237,0.1605,HMI,Afternoon,Failed
BCH-0051028,MCH-0195,PLT-03,2024-07-09 21:08:05,2024-07-10 09:08:05,1128,171,0.1518,Relay,Morning,Passed
BCH-0051029,MCH-0421,PLT-08,2023-04-23 14:00:52,2023-04-23 21:00:52,1513,71,0.0472,PLC,Morning,Passed
BCH-0051030,MCH-0450,PLT-02,2023-08-31 10:31:59,2023-08-31 21:31:59,319,12,0.0399,PLC,Afternoon,Under Review
BCH-0051031,MCH-0372,PLT-10,2024-11-25 03:50:59,2024-11-26 00:50:59,978,82,0.0844,Relay,Night,Under Review
BCH-0051032,MCH-0187,PLT-04,2023-07-09 10:35:35,2023-07-09 15:35:35,281,20,0.0715,Drive,Night,Passed
BCH-0051033,MCH-0425,PLT-07,2022-05-11 16:15:15,2022-05-12 00:15:15,432,17,0.041,HMI,Morning,Passed
BCH-0051034,MCH-0118,PLT-01,2023-09-10 13:49:35,2023-09-11 04:49:35,1402,163,0.1166,PLC,Afternoon,Passed
BCH-0051035,MCH-0151,PLT-05,2024-08-16 10:32:29,2024-08-17 07:32:29,889,58,0.0656,Sensor,Afternoon,Passed
BCH-0051036,MCH-0392,PLT-05,2024-08-08 08:03:59,2024-08-09 02:03:59,768,114,0.1493,HMI,Afternoon,Passed
BCH-0051037,MCH-0013,PLT-08,2022-06-30 11:21:59,2022-07-01 01:21:59,415,32,0.0778,Sensor,Night,Passed
BCH-0051038,MCH-0425,PLT-02,2022-04-18 07:56:05,2022-04-18 08:56:05,121,7,0.0635,Drive,Morning,Passed
BCH-0051039,MCH-0149,PLT-07,2022-03-01 01:50:21,2022-03-01 22:50:21,531,29,0.0552,PLC,Night,Passed
BCH-0051040,MCH-0138,PLT-04,2022-07-08 07:06:35,2022-07-08 21:06:35,1268,63,0.0497,Relay,Night,Passed
BCH-0051041,MCH-0368,PLT-09,2024-12-25 14:40:38,2024-12-25 15:40:38,916,75,0.0823,PLC,Night,Passed
BCH-0051042,MCH-0296,PLT-08,2022-11-18 20:11:02,2022-11-19 00:11:02,1202,136,0.1137,PLC,Night,Under Review
BCH-0051043,MCH-0251,PLT-05,2024-09-20 21:31:49,2024-09-21 07:31:49,1256,161,0.1283,Drive,Afternoon,Under Review
BCH-0051044,MCH-0180,PLT-01,2024-11-01 21:53:49,2024-11-02 08:53:49,1285,107,0.084,PLC,Night,Failed
BCH-0051045,MCH-0226,PLT-02,2024-07-25 04:41:42,2024-07-25 20:41:42,729,61,0.0837,PLC,Afternoon,Passed
BCH-0051046,MCH-0123,PLT-06,2024-10-20 08:42:25,2024-10-20 10:42:25,1804,222,0.1231,HMI,Afternoon,Passed
BCH-0051047,MCH-0469,PLT-08,2023-09-09 08:52:23,2023-09-09 15:52:23,1151,38,0.0338,Drive,Morning,Passed
BCH-0051048,MCH-0244,PLT-10,2024-03-24 13:55:09,2024-03-25 06:55:09,210,13,0.0643,Drive,Afternoon,Passed
BCH-0051049,MCH-0167,PLT-10,2024-08-25 23:37:28,2024-08-26 09:37:28,1193,145,0.1223,PLC,Afternoon,Passed
BCH-0051050,MCH-0170,PLT-03,2024-05-04 07:20:49,2024-05-04 22:20:49,859,66,0.0776,Drive,Morning,Passed
BCH-0051051,MCH-0484,PLT-06,2024-07-07 05:54:28,2024-07-07 18:54:28,394,39,0.0997,Sensor,Night,Passed
BCH-0051052,MCH-0206,PLT-09,2022-05-11 11:35:42,2022-05-12 02:35:42,1960,430,0.2197,Relay,Morning,Passed
BCH-0051053,MCH-0359,PLT-02,2023-04-14 09:03:57,2023-04-14 17:03:57,1742,196,0.1126,Relay,Morning,Passed
BCH-0051054,MCH-0306,PLT-01,2023-10-10 19:10:09,2023-10-11 02:10:09,1710,143,0.0837,Relay,Afternoon,Failed
BCH-0051055,MCH-0339,PLT-10,2023-10-31 22:49:55,2023-11-01 11:49:55,1086,77,0.0711,Drive,Morning,Passed
BCH-0051056,MCH-0208,PLT-02,2024-11-20 13:17:21,2024-11-20 20:17:21,1173,227,0.1937,Sensor,Afternoon,Passed
BCH-0051057,MCH-0299,PLT-03,2022-05-29 00:40:18,2022-05-29 17:40:18,1087,51,0.0474,Drive,Afternoon,Passed
BCH-0051058,MCH-0289,PLT-03,2024-11-19 13:29:22,2024-11-19 15:29:22,1145,20,0.0181,PLC,Morning,Passed
BCH-0051059,MCH-0319,PLT-08,2024-12-12 16:59:56,2024-12-13 09:59:56,246,69,0.2843,Drive,Afternoon,Passed
BCH-0051060,MCH-0238,PLT-01,2023-07-07 22:13:50,2023-07-08 19:13:50,128,10,0.0819,Sensor,Morning,Passed
BCH-0051061,MCH-0085,PLT-10,2023-11-07 17:17:09,2023-11-08 02:17:09,1395,70,0.0503,Drive,Afternoon,Passed
BCH-0051062,MCH-0082,PLT-04,2024-01-21 13:37:00,2024-01-22 05:37:00,1387,276,0.1991,Sensor,Night,Passed
BCH-0051063,MCH-0163,PLT-10,2023-03-13 03:15:15,2023-03-13 22:15:15,771,156,0.2031,PLC,Night,Passed
BCH-0051064,MCH-0053,PLT-04,2022-06-14 07:30:02,2022-06-14 08:30:02,265,7,0.0272,Drive,Afternoon,Passed
BCH-0051065,MCH-0242,PLT-10,2024-03-09 11:10:05,2024-03-09 14:10:05,1291,74,0.0576,HMI,Night,Passed
BCH-0051066,MCH-0297,PLT-03,2024-12-30 18:28:00,2024-12-31 02:28:00,1098,104,0.0948,PLC,Night,Passed
BCH-0051067,MCH-0094,PLT-08,2024-06-28 17:02:19,2024-06-29 16:02:19,1172,76,0.0652,Drive,Night,Passed
BCH-0051068,MCH-0037,PLT-01,2024-09-14 19:54:48,2024-09-15 07:54:48,1661,423,0.2551,HMI,Night,Passed
BCH-0051069,MCH-0311,PLT-03,2024-12-25 01:57:48,2024-12-25 03:57:48,990,188,0.1899,HMI,Afternoon,Passed
BCH-0051070,MCH-0209,PLT-08,2022-07-06 14:47:40,2022-07-07 10:47:40,910,21,0.024,Relay,Night,Passed
BCH-0051071,MCH-0399,PLT-10,2022-03-21 17:35:22,2022-03-22 13:35:22,804,192,0.2399,Sensor,Morning,Passed
BCH-0051072,MCH-0380,PLT-07,2023-01-02 17:53:40,2023-01-03 10:53:40,1496,113,0.0762,Sensor,Night,Under Review
BCH-0051073,MCH-0165,PLT-01,2022-01-01 08:01:31,2022-01-02 00:01:31,860,11,0.0128,Sensor,Morning,Passed
BCH-0051074,MCH-0068,PLT-07,2022-04-17 06:56:37,2022-04-17 17:56:37,915,213,0.2336,PLC,Morning,Under Review
BCH-0051075,MCH-0032,PLT-10,2023-06-25 10:42:35,2023-06-26 00:42:35,320,72,0.2266,HMI,Morning,Failed
BCH-0051076,MCH-0244,PLT-08,2024-04-14 12:11:28,2024-04-15 04:11:28,337,22,0.0675,HMI,Afternoon,Under Review
BCH-0051077,MCH-0164,PLT-01,2024-01-11 23:33:20,2024-01-12 14:33:20,1325,113,0.0855,PLC,Afternoon,Under Review
BCH-0051078,MCH-0095,PLT-08,2024-05-15 07:17:42,2024-05-15 12:17:42,1986,120,0.0605,Drive,Night,Passed
BCH-0051079,MCH-0034,PLT-09,2023-03-25 19:49:54,2023-03-26 17:49:54,946,111,0.1174,Sensor,Night,Passed
BCH-0051080,MCH-0453,PLT-05,2024-08-25 21:00:40,2024-08-26 02:00:40,593,61,0.1042,Drive,Night,Passed
BCH-0051081,MCH-0405,PLT-02,2024-04-07 20:33:32,2024-04-08 17:33:32,1774,116,0.0658,HMI,Afternoon,Passed
BCH-0051082,MCH-0308,PLT-06,2024-11-13 22:21:02,2024-11-14 16:21:02,1655,117,0.071,Relay,Night,Under Review
BCH-0051083,MCH-0094,PLT-01,2023-06-23 22:16:14,2023-06-24 04:16:14,1419,112,0.0792,Drive,Afternoon,Passed
BCH-0051084,MCH-0120,PLT-06,2022-04-22 15:30:54,2022-04-23 11:30:54,518,33,0.0638,Relay,Morning,Under Review
BCH-0051085,MCH-0256,PLT-03,2022-10-02 02:01:57,2022-10-03 00:01:57,459,120,0.263,Drive,Night,Passed
BCH-0051086,MCH-0188,PLT-04,2023-08-14 21:21:31,2023-08-15 16:21:31,1711,364,0.2132,Sensor,Night,Passed
BCH-0051087,MCH-0421,PLT-02,2022-07-02 09:35:49,2022-07-02 19:35:49,1400,129,0.0925,HMI,Afternoon,Passed
BCH-0051088,MCH-0155,PLT-03,2023-12-30 19:48:08,2023-12-30 23:48:08,1990,322,0.1623,Drive,Afternoon,Failed
BCH-0051089,MCH-0453,PLT-01,2022-01-05 17:24:45,2022-01-05 23:24:45,1026,95,0.093,Sensor,Afternoon,Passed
BCH-0051090,MCH-0402,PLT-04,2023-05-18 03:26:37,2023-05-18 23:26:37,1109,33,0.0303,Relay,Afternoon,Passed
BCH-0051091,MCH-0109,PLT-06,2024-10-16 10:56:23,2024-10-16 14:56:23,76,11,0.1519,PLC,Afternoon,Passed
BCH-0051092,MCH-0363,PLT-01,2022-12-22 01:12:21,2022-12-22 09:12:21,1582,201,0.1273,PLC,Morning,Passed
BCH-0051093,MCH-0249,PLT-08,2023-03-06 06:13:37,2023-03-06 16:13:37,1351,307,0.2273,HMI,Afternoon,Passed
BCH-0051094,MCH-0220,PLT-10,2022-07-11 11:25:28,2022-07-12 04:25:28,302,48,0.1615,Drive,Afternoon,Passed
BCH-0051095,MCH-0371,PLT-09,2024-06-23 05:01:19,2024-06-23 08:01:19,1583,130,0.0823,Sensor,Afternoon,Passed
BCH-0051096,MCH-0493,PLT-03,2024-12-19 23:36:45,2024-12-20 07:36:45,1620,23,0.0146,Sensor,Morning,Passed
BCH-0051097,MCH-0362,PLT-07,2022-09-28 20:13:08,2022-09-29 06:13:08,50,3,0.073,HMI,Night,Passed
BCH-0051098,MCH-0440,PLT-02,2023-04-16 12:09:14,2023-04-17 01:09:14,1375,246,0.1792,HMI,Morning,Passed
BCH-0051099,MCH-0053,PLT-06,2024-07-29 04:50:17,2024-07-29 09:50:17,578,43,0.0748,Relay,Night,Under Review
BCH-0051100,MCH-0081,PLT-10,2024-10-20 11:11:06,2024-10-20 18:11:06,71,3,0.0518,Sensor,Morning,Passed
BCH-0051101,MCH-0354,PLT-09,2023-12-21 20:20:52,2023-12-22 03:20:52,1963,88,0.0452,Relay,Morning,Passed
BCH-0051102,MCH-0002,PLT-03,2022-12-17 23:44:27,2022-12-18 15:44:27,276,22,0.0807,Relay,Morning,Passed
BCH-0051103,MCH-0255,PLT-02,2023-06-17 23:26:20,2023-06-18 05:26:20,916,171,0.1875,Relay,Morning,Passed
BCH-0051104,MCH-0253,PLT-06,2024-05-27 08:22:01,2024-05-27 09:22:01,1691,134,0.0798,HMI,Afternoon,Passed
BCH-0051105,MCH-0100,PLT-01,2024-10-21 23:06:16,2024-10-22 00:06:16,1492,218,0.1466,Relay,Night,Passed
BCH-0051106,MCH-0003,PLT-06,2023-12-08 00:50:47,2023-12-08 11:50:47,433,19,0.046,PLC,Afternoon,Passed
BCH-0051107,MCH-0047,PLT-03,2022-05-14 11:43:49,2022-05-14 20:43:49,1671,225,0.135,PLC,Afternoon,Failed
BCH-0051108,MCH-0340,PLT-03,2023-02-02 05:53:46,2023-02-02 09:53:46,517,58,0.1133,Drive,Night,Passed
BCH-0051109,MCH-0382,PLT-08,2022-02-12 16:45:25,2022-02-13 15:45:25,912,25,0.0283,Drive,Morning,Passed
BCH-0051110,MCH-0458,PLT-01,2022-07-22 01:00:55,2022-07-22 16:00:55,1306,80,0.0614,Relay,Night,Passed
BCH-0051111,MCH-0496,PLT-07,2022-03-30 07:52:29,2022-03-30 17:52:29,753,245,0.3261,PLC,Afternoon,Under Review
BCH-0051112,MCH-0128,PLT-06,2024-02-03 16:31:49,2024-02-03 22:31:49,580,28,0.0486,Relay,Afternoon,Passed
BCH-0051113,MCH-0464,PLT-10,2022-01-28 18:42:59,2022-01-29 10:42:59,885,26,0.0295,Drive,Afternoon,Under Review
BCH-0051114,MCH-0369,PLT-10,2024-01-13 19:19:13,2024-01-14 04:19:13,570,61,0.1078,Drive,Afternoon,Passed
BCH-0051115,MCH-0049,PLT-05,2024-10-29 15:48:57,2024-10-30 01:48:57,550,65,0.1196,Relay,Afternoon,Passed
BCH-0051116,MCH-0100,PLT-03,2023-03-08 09:20:34,2023-03-08 13:20:34,330,33,0.1015,PLC,Morning,Failed
BCH-0051117,MCH-0076,PLT-10,2022-05-11 22:15:03,2022-05-12 10:15:03,1753,293,0.1677,Sensor,Night,Passed
BCH-0051118,MCH-0228,PLT-06,2024-11-21 03:01:20,2024-11-21 16:01:20,1628,300,0.1843,Sensor,Afternoon,Passed
BCH-0051119,MCH-0282,PLT-05,2022-11-07 07:02:40,2022-11-07 21:02:40,1990,130,0.0655,PLC,Afternoon,Under Review
BCH-0051120,MCH-0007,PLT-03,2024-12-06 13:52:06,2024-12-07 00:52:06,1423,68,0.0483,Sensor,Night,Passed
BCH-0051121,MCH-0024,PLT-10,2022-10-28 10:07:35,2022-10-29 04:07:35,773,175,0.2265,HMI,Night,Failed
BCH-0051122,MCH-0144,PLT-05,2022-11-18 06:03:02,2022-11-18 23:03:02,710,93,0.1313,Sensor,Night,Under Review
BCH-0051123,MCH-0483,PLT-02,2023-02-01 04:16:59,2023-02-02 00:16:59,575,65,0.1141,Drive,Night,Passed
BCH-0051124,MCH-0466,PLT-06,2022-09-26 14:50:28,2022-09-27 05:50:28,185,11,0.0609,Sensor,Morning,Failed
BCH-0051125,MCH-0276,PLT-05,2024-08-09 12:12:51,2024-08-10 08:12:51,275,8,0.0322,Relay,Night,Failed
BCH-0051126,MCH-0198,PLT-08,2024-04-14 07:18:57,2024-04-15 05:18:57,1100,282,0.2568,Relay,Afternoon,Passed
BCH-0051127,MCH-0355,PLT-07,2024-08-19 09:30:38,2024-08-20 04:30:38,1557,97,0.0624,Sensor,Morning,Passed
BCH-0051128,MCH-0167,PLT-02,2022-09-02 08:57:46,2022-09-02 10:57:46,1165,98,0.0847,HMI,Morning,Passed
BCH-0051129,MCH-0411,PLT-07,2023-04-08 20:29:50,2023-04-09 08:29:50,493,46,0.0947,Relay,Afternoon,Under Review
BCH-0051130,MCH-0246,PLT-06,2024-03-23 16:47:30,2024-03-23 23:47:30,1714,246,0.1436,Relay,Morning,Under Review
BCH-0051131,MCH-0069,PLT-01,2022-05-11 17:02:26,2022-05-12 02:02:26,1192,93,0.0784,HMI,Afternoon,Passed
BCH-0051132,MCH-0395,PLT-08,2024-09-29 10:11:46,2024-09-30 07:11:46,187,3,0.02,Drive,Morning,Passed
BCH-0051133,MCH-0060,PLT-03,2024-06-25 20:42:28,2024-06-26 00:42:28,1669,210,0.1264,HMI,Morning,Passed
BCH-0051134,MCH-0287,PLT-03,2022-07-27 23:55:39,2022-07-28 11:55:39,1064,78,0.074,Drive,Night,Passed
BCH-0051135,MCH-0176,PLT-03,2023-06-02 06:27:24,2023-06-02 22:27:24,1016,137,0.1358,Drive,Afternoon,Passed
BCH-0051136,MCH-0330,PLT-05,2023-07-23 21:18:29,2023-07-24 13:18:29,791,97,0.1237,PLC,Morning,Under Review
BCH-0051137,MCH-0443,PLT-03,2024-03-04 03:14:18,2024-03-04 11:14:18,1323,22,0.0167,Drive,Night,Failed
BCH-0051138,MCH-0134,PLT-03,2022-07-03 22:25:33,2022-07-04 01:25:33,448,28,0.0636,Sensor,Morning,Passed
BCH-0051139,MCH-0369,PLT-04,2024-05-21 19:45:10,2024-05-22 18:45:10,817,5,0.0063,HMI,Afternoon,Passed
BCH-0051140,MCH-0178,PLT-10,2022-09-17 05:16:21,2022-09-17 18:16:21,1250,73,0.059,PLC,Morning,Passed
BCH-0051141,MCH-0125,PLT-03,2022-12-14 05:41:40,2022-12-14 17:41:40,864,116,0.1347,Sensor,Afternoon,Passed
BCH-0051142,MCH-0303,PLT-10,2024-11-02 19:05:28,2024-11-03 03:05:28,886,81,0.0917,HMI,Morning,Passed
BCH-0051143,MCH-0336,PLT-06,2023-12-19 18:47:26,2023-12-20 01:47:26,296,46,0.1567,HMI,Night,Passed
BCH-0051144,MCH-0235,PLT-10,2022-06-07 09:55:16,2022-06-08 02:55:16,1927,264,0.1373,HMI,Afternoon,Passed
BCH-0051145,MCH-0317,PLT-04,2023-05-03 21:52:23,2023-05-04 18:52:23,1100,7,0.0067,HMI,Afternoon,Under Review
BCH-0051146,MCH-0028,PLT-04,2024-05-02 13:57:46,2024-05-03 01:57:46,999,169,0.1692,Relay,Morning,Passed
BCH-0051147,MCH-0355,PLT-09,2023-05-29 06:09:18,2023-05-30 02:09:18,1768,194,0.1098,HMI,Afternoon,Passed
BCH-0051148,MCH-0166,PLT-08,2022-01-13 11:25:50,2022-01-14 04:25:50,1188,61,0.0517,HMI,Afternoon,Failed
BCH-0051149,MCH-0391,PLT-06,2022-02-05 12:20:07,2022-02-06 10:20:07,1123,88,0.0787,Sensor,Night,Passed
BCH-0051150,MCH-0183,PLT-01,2022-04-01 13:56:06,2022-04-01 21:56:06,749,94,0.126,Drive,Night,Passed
BCH-0051151,MCH-0017,PLT-02,2023-02-11 15:50:06,2023-02-12 09:50:06,1148,56,0.0494,HMI,Morning,Passed
BCH-0051152,MCH-0190,PLT-06,2024-01-09 18:45:23,2024-01-10 06:45:23,1720,96,0.0559,Sensor,Night,Passed
BCH-0051153,MCH-0360,PLT-01,2022-05-23 04:13:42,2022-05-23 07:13:42,1887,244,0.1297,PLC,Morning,Passed
BCH-0051154,MCH-0428,PLT-07,2024-08-23 01:53:10,2024-08-23 20:53:10,1016,219,0.2157,PLC,Afternoon,Passed
BCH-0051155,MCH-0309,PLT-07,2024-12-25 01:45:13,2024-12-25 20:45:13,1270,111,0.0878,Relay,Morning,Passed
BCH-0051156,MCH-0459,PLT-02,2022-07-06 10:58:43,2022-07-06 12:58:43,780,119,0.1536,Relay,Night,Passed
BCH-0051157,MCH-0031,PLT-02,2022-08-12 01:43:02,2022-08-12 20:43:02,514,18,0.0351,Sensor,Night,Passed
BCH-0051158,MCH-0386,PLT-10,2024-11-26 14:14:16,2024-11-26 15:14:16,1909,23,0.0125,PLC,Morning,Under Review
BCH-0051159,MCH-0144,PLT-09,2024-10-24 02:03:32,2024-10-24 03:03:32,690,42,0.0609,PLC,Morning,Passed
BCH-0051160,MCH-0295,PLT-02,2022-05-04 14:56:09,2022-05-04 17:56:09,144,17,0.1222,Drive,Morning,Failed
BCH-0051161,MCH-0392,PLT-03,2024-12-17 03:17:27,2024-12-17 14:17:27,685,72,0.1061,Relay,Morning,Passed
BCH-0051162,MCH-0467,PLT-09,2024-10-30 04:46:00,2024-10-30 20:46:00,1813,121,0.0668,Drive,Morning,Passed
BCH-0051163,MCH-0408,PLT-06,2022-11-30 11:37:14,2022-12-01 02:37:14,1981,169,0.0855,HMI,Morning,Passed
BCH-0051164,MCH-0439,PLT-08,2023-05-24 03:08:49,2023-05-24 14:08:49,1553,186,0.1204,Relay,Night,Under Review
BCH-0051165,MCH-0258,PLT-02,2024-09-11 09:39:03,2024-09-12 06:39:03,512,13,0.0268,Sensor,Afternoon,Passed
BCH-0051166,MCH-0360,PLT-09,2022-05-22 08:10:06,2022-05-22 11:10:06,487,49,0.1018,Relay,Afternoon,Passed
BCH-0051167,MCH-0177,PLT-01,2022-06-04 16:47:42,2022-06-05 05:47:42,1242,117,0.0947,Drive,Afternoon,Failed
BCH-0051168,MCH-0257,PLT-01,2022-12-12 18:42:47,2022-12-13 15:42:47,511,19,0.0387,Sensor,Night,Passed
BCH-0051169,MCH-0164,PLT-10,2023-09-03 19:32:29,2023-09-04 15:32:29,471,22,0.0484,PLC,Afternoon,Passed
BCH-0051170,MCH-0229,PLT-06,2022-09-25 11:13:45,2022-09-25 13:13:45,1336,46,0.0351,Sensor,Morning,Passed
BCH-0051171,MCH-0057,PLT-04,2022-12-03 22:07:54,2022-12-04 07:07:54,1978,191,0.0968,Sensor,Morning,Under Review
BCH-0051172,MCH-0148,PLT-07,2024-12-29 13:56:53,2024-12-29 15:56:53,118,23,0.2003,Drive,Afternoon,Passed
BCH-0051173,MCH-0025,PLT-06,2023-11-06 01:54:12,2023-11-06 13:54:12,856,81,0.0952,Relay,Night,Passed
BCH-0051174,MCH-0417,PLT-01,2022-04-25 00:56:25,2022-04-25 03:56:25,151,10,0.071,PLC,Night,Passed
BCH-0051175,MCH-0241,PLT-02,2023-02-09 19:39:21,2023-02-10 05:39:21,1688,268,0.1589,Sensor,Morning,Passed
BCH-0051176,MCH-0010,PLT-02,2024-12-14 21:21:07,2024-12-15 20:21:07,977,180,0.1843,PLC,Night,Passed
BCH-0051177,MCH-0314,PLT-07,2023-08-23 14:14:17,2023-08-24 09:14:17,399,23,0.0601,PLC,Morning,Passed
BCH-0051178,MCH-0128,PLT-04,2022-01-19 12:44:32,2022-01-20 09:44:32,1580,27,0.0177,Drive,Night,Failed
BCH-0051179,MCH-0219,PLT-10,2022-10-13 13:04:41,2022-10-13 20:04:41,375,36,0.0966,Sensor,Night,Passed
BCH-0051180,MCH-0490,PLT-10,2023-05-28 05:01:04,2023-05-28 16:01:04,1166,143,0.1231,HMI,Morning,Passed
BCH-0051181,MCH-0354,PLT-05,2024-11-10 19:42:15,2024-11-11 03:42:15,1895,100,0.053,Relay,Night,Under Review
BCH-0051182,MCH-0185,PLT-04,2024-09-11 08:20:00,2024-09-12 01:20:00,1923,411,0.2139,Sensor,Morning,Passed
BCH-0051183,MCH-0066,PLT-08,2022-08-05 04:04:46,2022-08-05 15:04:46,855,37,0.0437,Drive,Afternoon,Passed
BCH-0051184,MCH-0326,PLT-01,2024-05-23 02:52:58,2024-05-23 20:52:58,1170,81,0.07,Relay,Night,Passed
BCH-0051185,MCH-0497,PLT-01,2024-01-29 02:52:28,2024-01-29 14:52:28,1442,234,0.1623,Sensor,Night,Passed
BCH-0051186,MCH-0175,PLT-08,2022-09-27 14:31:39,2022-09-27 20:31:39,1723,280,0.1626,HMI,Night,Passed
BCH-0051187,MCH-0424,PLT-02,2023-01-20 01:01:31,2023-01-20 19:01:31,1042,140,0.1346,Sensor,Afternoon,Passed
BCH-0051188,MCH-0116,PLT-10,2023-05-13 10:23:17,2023-05-13 16:23:17,522,151,0.2902,Drive,Afternoon,Passed
BCH-0051189,MCH-0427,PLT-06,2023-07-23 13:24:55,2023-07-24 08:24:55,567,25,0.0446,HMI,Night,Passed
BCH-0051190,MCH-0498,PLT-03,2022-07-03 06:10:43,2022-07-03 19:10:43,755,292,0.3868,HMI,Afternoon,Passed
BCH-0051191,MCH-0296,PLT-02,2023-03-17 06:12:02,2023-03-17 20:12:02,1498,132,0.0883,Relay,Night,Passed
BCH-0051192,MCH-0296,PLT-02,2022-06-21 08:19:11,2022-06-21 22:19:11,215,37,0.1757,Sensor,Afternoon,Passed
BCH-0051193,MCH-0100,PLT-04,2023-08-14 05:37:47,2023-08-14 06:37:47,673,151,0.2244,Sensor,Morning,Passed
BCH-0051194,MCH-0378,PLT-09,2023-06-21 23:01:38,2023-06-22 22:01:38,1013,162,0.1603,Relay,Night,Passed
BCH-0051195,MCH-0040,PLT-01,2023-08-19 09:11:19,2023-08-20 07:11:19,388,32,0.0839,Sensor,Morning,Under Review
BCH-0051196,MCH-0144,PLT-06,2022-08-10 22:02:27,2022-08-10 23:02:27,273,64,0.2352,HMI,Night,Passed
BCH-0051197,MCH-0278,PLT-06,2022-03-03 13:33:48,2022-03-03 23:33:48,1032,37,0.0366,Sensor,Afternoon,Passed
