part_id,supplier_id,machine_id,part_name,stock_qty,unit_cost_usd,last_restocked,reorder_threshold,warehouse_location,lead_time_days
PRT-0063976,SUP-001,MCH-0418,Coolant Pump,21,1992.04,2022-05-16,87,WH-01,20
PRT-0063977,SUP-047,MCH-0245,Bearing Assembly,187,515.89,2021-12-05,27,WH-01,24
PRT-0063978,SUP-030,MCH-0224,Servo Motor,70,691.52,2021-12-18,78,WH-04,11
PRT-0063979,SUP-025,MCH-0410,Drive Belt,476,2227.98,2024-08-21,53,WH-02,43
PRT-0063980,SUP-019,MCH-0273,Bearing Assembly,32,1665.12,2023-09-13,78,WH-02,12
PRT-0063981,SUP-014,MCH-0475,Drive Belt,0,655.22,2024-10-01,84,WH-01,44
PRT-0063982,SUP-048,MCH-0249,Coolant Pump,331,459.02,2022-05-14,77,WH-04,40
PRT-0063983,SUP-001,MCH-0328,Bearing Assembly,228,1902.91,2023-09-24,18,WH-02,2
PRT-0063984,SUP-035,MCH-0273,Hydraulic Seal,264,1138.08,2024-12-04,94,WH-04,2
PRT-0063985,SUP-042,MCH-0460,Servo Motor,77,756.22,2022-03-03,80,WH-01,18
PRT-0063986,SUP-022,MCH-0297,Control Board,79,1758.5,2023-12-13,98,WH-04,12
PRT-0063987,SUP-034,MCH-0394,Servo Motor,87,1281.57,2023-09-08,54,WH-01,33
PRT-0063988,SUP-029,MCH-0264,Safety Relay,209,2242.82,2021-08-30,98,WH-01,38
PRT-0063989,SUP-045,MCH-0171,Coolant Pump,422,155.28,2024-06-25,29,WH-03,40
PRT-0063990,SUP-036,MCH-0041,Drive Belt,420,1733.6,2023-09-02,42,WH-01,26
PRT-0063991,SUP-040,MCH-0297,Bearing Assembly,294,1515.79,2021-05-18,29,WH-01,7
PRT-0063992,SUP-034,MCH-0015,Drive Belt,403,2275.18,2021-02-19,65,WH-03,22
PRT-0063993,SUP-025,MCH-0178,Control Board,329,237.05,2021-03-11,21,WH-01,18
PRT-0063994,SUP-046,MCH-0455,Coolant Pump,254,2305.03,2021-04-29,70,WH-04,26
PRT-0063995,SUP-042,MCH-0077,Coolant Pump,268,1566.0,2022-02-19,67,WH-02,7
PRT-0063996,SUP-005,MCH-0373,Encoder Disc,144,2254.83,2024-09-05,63,WH-01,9
PRT-0063997,SUP-017,MCH-0399,Drive Belt,189,2059.88,2022-08-15,88,WH-02,22
PRT-0063998,SUP-006,MCH-0221,Bearing Assembly,246,2330.09,2022-01-09,16,WH-02,29
PRT-0063999,SUP-027,MCH-0044,Power Supply Unit,381,712.49,2024-09-29,20,WH-02,21
PRT-0064000,SUP-005,MCH-0494,Power Supply Unit,99,561.52,2024-11-20,31,WH-03,34
PRT-0064001,SUP-046,MCH-0279,Safety Relay,223,75.4,2024-04-09,10,WH-02,13
PRT-0064002,SUP-027,MCH-0164,Safety Relay,236,302.8,2022-10-14,47,WH-01,33
PRT-0064003,SUP-001,MCH-0096,Encoder Disc,39,1612.44,2021-10-12,66,WH-04,8
PRT-0064004,SUP-024,MCH-0361,Proximity Sensor,175,643.48,2022-07-07,11,WH-01,37
PRT-0064005,SUP-013,MCH-0107,Bearing Assembly,423,2463.43,2024-06-03,37,WH-04,10
PRT-0064006,SUP-013,MCH-0274,Bearing Assembly,448,616.37,2022-08-15,29,WH-04,16
PRT-0064007,SUP-002,MCH-0348,Safety Relay,199,1386.59,2021-07-04,70,WH-02,12
PRT-0064008,SUP-022,MCH-0136,Power Supply Unit,458,2455.79,2023-03-05,23,WH-02,2
PRT-0064009,SUP-028,MCH-0105,Control Board,22,692.72,2022-09-24,26,WH-03,31
PRT-0064010,SUP-044,MCH-0029,Control Board,482,664.22,2023-11-15,19,WH-02,35
PRT-0064011,SUP-033,MCH-0500,Coolant Pump,447,1868.47,2023-05-19,33,WH-01,23
PRT-0064012,SUP-041,MCH-0444,Drive Belt,241,64.9,2021-11-08,71,WH-04,10
PRT-0064013,SUP-003,MCH-0374,Coolant Pump,303,951.33,2021-07-25,88,WH-04,40
PRT-0064014,SUP-003,MCH-0219,Hydraulic Seal,189,1583.04,2023-07-20,61,WH-03,32
PRT-0064015,SUP-010,MCH-0210,Bearing Assembly,49,467.06,2023-04-24,36,WH-04,34
PRT-0064016,SUP-006,MCH-0425,Servo Motor,220,1975.17,2023-04-01,37,WH-04,17
PRT-0064017,SUP-041,MCH-0199,Safety Relay,51,763.16,2024-05-29,10,WH-01,5
PRT-0064018,SUP-032,MCH-0006,Drive Belt,27,1359.66,2024-04-21,73,WH-04,9
PRT-0064019,SUP-011,MCH-0440,Hydraulic Seal,413,981.65,2023-10-25,32,WH-01,41
PRT-0064020,SUP-018,MCH-0455,Servo Motor,452,2205.91,2023-09-24,41,WH-01,21
PRT-0064021,SUP-037,MCH-0083,Coolant Pump,74,2151.11,2022-04-14,63,WH-01,21
PRT-0064022,SUP-048,MCH-0129,Hydraulic Seal,376,1860.76,2024-12-27,51,WH-01,25
PRT-0064023,SUP-020,MCH-0427,Hydraulic Seal,320,946.35,2022-07-21,49,WH-03,16
PRT-0064024,SUP-031,MCH-0455,Coolant Pump,285,277.38,2023-11-19,76,WH-02,40
PRT-0064025,SUP-009,MCH-0476,Power Supply Unit,148,40.48,2024-01-21,33,WH-02,8
PRT-0064026,SUP-005,MCH-0493,Coolant Pump,255,2336.81,2023-01-29,19,WH-01,37
PRT-0064027,SUP-032,MCH-0434,Coolant Pump,61,39.07,2021-12-25,32,WH-04,21
PRT-0064028,SUP-019,MCH-0176,Coolant Pump,151,32.32,2021-03-17,47,WH-04,26
PRT-0064029,SUP-019,MCH-0298,Encoder Disc,314,870.45,2022-11-03,23,WH-01,9
PRT-0064030,SUP-027,MCH-0113,Encoder Disc,116,445.9,2024-02-27,63,WH-01,5
PRT-0064031,SUP-036,MCH-0172,Encoder Disc,421,95.02,2023-12-13,51,WH-02,28
PRT-0064032,SUP-039,MCH-0304,Bearing Assembly,55,1315.96,2021-08-12,45,WH-01,34
PRT-0064033,SUP-009,MCH-0142,Drive Belt,446,1423.6,2023-10-07,16,WH-04,41
PRT-0064034,SUP-009,MCH-0317,Servo Motor,492,801.27,2021-04-08,69,WH-04,39
PRT-0064035,SUP-031,MCH-0442,Drive Belt,478,194.15,2022-06-19,63,WH-03,44
PRT-0064036,SUP-015,MCH-0103,Proximity Sensor,203,2032.92,2021-11-24,25,WH-03,7
PRT-0064037,SUP-015,MCH-0383,Safety Relay,327,1944.5,2022-05-06,87,WH-03,39
PRT-0064038,SUP-038,MCH-0293,Bearing Assembly,119,1955.12,2023-01-29,80,WH-04,17
PRT-0064039,SUP-014,MCH-0325,Control Board,232,647.67,2022-07-03,42,WH-03,36
PRT-0064040,SUP-044,MCH-0149,Control Board,80,1425.56,2022-06-09,62,WH-03,31
PRT-0064041,SUP-007,MCH-0405,Servo Motor,473,673.38,2023-01-05,14,WH-03,17
PRT-0064042,SUP-011,MCH-0306,Coolant Pump,285,1054.17,2023-10-29,99,WH-04,23
PRT-0064043,SUP-050,MCH-0406,Safety Relay,461,192.22,2021-08-23,51,WH-01,34
PRT-0064044,SUP-013,MCH-0446,Proximity Sensor,389,1852.48,2023-06-08,26,WH-01,20
PRT-0064045,SUP-006,MCH-0080,Encoder Disc,142,1323.53,2021-02-16,81,WH-02,36
PRT-0064046,SUP-004,MCH-0087,Hydraulic Seal,480,2346.63,2024-07-04,65,WH-02,36
PRT-0064047,SUP-022,MCH-0046,Hydraulic Seal,202,1182.27,2021-03-16,17,WH-03,17
PRT-0064048,SUP-029,MCH-0259,Bearing Assembly,496,1763.34,2022-06-24,86,WH-04,20
PRT-0064049,SUP-007,MCH-0481,Hydraulic Seal,203,1603.65,2021-09-28,76,WH-02,14
PRT-0064050,SUP-012,MCH-0356,Control Board,224,1006.35,2024-04-12,37,WH-01,2
PRT-0064051,SUP-024,MCH-0180,Coolant Pump,493,1018.66,2023-03-27,49,WH-02,29
PRT-0064052,SUP-036,MCH-0007,Proximity Sensor,325,930.81,2022-01-03,67,WH-01,5
PRT-0064053,SUP-036,MCH-0418,Coolant Pump,363,1456.44,2024-10-04,71,WH-02,23
PRT-0064054,SUP-026,MCH-0402,Power Supply Unit,416,623.13,2024-12-24,37,WH-03,7
PRT-0064055,SUP-026,MCH-0268,Proximity Sensor,346,277.81,2023-05-21,27,WH-03,12
PRT-0064056,SUP-024,MCH-0370,Proximity Sensor,22,1597.33,2021-05-30,33,WH-04,8
PRT-0064057,SUP-002,MCH-0344,Control Board,287,2424.48,2023-08-30,37,WH-02,33
PRT-0064058,SUP-018,MCH-0055,Servo Motor,408,1123.35,2022-10-07,41,WH-01,25
PRT-0064059,SUP-003,MCH-0376,Power Supply Unit,91,1334.3,2024-07-02,27,WH-04,16
PRT-0064060,SUP-021,MCH-0094,Proximity Sensor,305,1619.46,2023-11-26,92,WH-01,14
PRT-0064061,SUP-025,MCH-0095,Safety Relay,57,1149.25,2022-02-20,36,WH-04,41
PRT-0064062,SUP-015,MCH-0115,Coolant Pump,425,68.68,2021-07-23,92,WH-04,12
PRT-0064063,SUP-014,MCH-0499,Encoder Disc,338,217.23,2021-03-21,95,WH-04,2
PRT-0064064,SUP-021,MCH-0359,Drive Belt,173,74.57,2022-05-07,49,WH-03,39
PRT-0064065,SUP-016,MCH-0152,Safety Relay,469,1508.61,2021-07-17,74,WH-04,35
PRT-0064066,SUP-022,MCH-0384,Power Supply Unit,117,2214.52,2021-10-28,62,WH-02,9
PRT-0064067,SUP-016,MCH-0309,Coolant Pump,169,2220.3,2023-08-27,13,WH-04,17
PRT-0064068,SUP-015,MCH-0433,Power Supply Unit,15,1601.04,2023-11-30,27,WH-01,28
PRT-0064069,SUP-003,MCH-0037,Hydraulic Seal,274,1418.3,2024-06-15,71,WH-03,5
PRT-0064070,SUP-011,MCH-0022,Servo Motor,78,868.35,2022-04-29,55,WH-01,25
PRT-0064071,SUP-021,MCH-0386,Proximity Sensor,58,1236.41,2021-08-26,85,WH-01,5
PRT-0064072,SUP-032,MCH-0197,Coolant Pump,144,347.83,2023-03-19,92,WH-04,18
PRT-0064073,SUP-011,MCH-0163,Safety Relay,470,1400.24,2024-08-17,10,WH-04,10
PRT-0064074,SUP-047,MCH-0318,Servo Motor,45,2134.12,2022-05-02,97,WH-03,34
PRT-0064075,SUP-031,MCH-0302,Drive Belt,75,40.31,2024-12-07,55,WH-02,37
PRT-0064076,SUP-020,MCH-0420,Control Board,484,360.14,2023-07-21,50,WH-03,15
PRT-0064077,SUP-035,MCH-0412,Control Board,294,579.42,2021-01-02,57,WH-02,41
PRT-0064078,SUP-013,MCH-0410,Hydraulic Seal,208,2418.44,2021-08-03,14,WH-02,9
PRT-0064079,SUP-016,MCH-0463,Drive Belt,224,1932.44,2021-07-04,94,WH-01,16
PRT-0064080,SUP-020,MCH-0172,Power Supply Unit,183,2310.49,2023-11-16,11,WH-02,34
PRT-0064081,SUP-006,MCH-0087,Drive Belt,474,456.81,2023-02-13,74,WH-04,2
PRT-0064082,SUP-029,MCH-0020,Safety Relay,379,397.04,2024-09-03,38,WH-04,35
PRT-0064083,SUP-050,MCH-0401,Hydraulic Seal,384,42.56,2024-12-15,62,WH-03,20
PRT-0064084,SUP-012,MCH-0183,Drive Belt,466,17.2,2022-07-18,60,WH-04,6
PRT-0064085,SUP-030,MCH-0102,Safety Relay,186,237.9,2021-04-02,77,WH-02,41
PRT-0064086,SUP-005,MCH-0153,Coolant Pump,49,342.27,2022-08-20,86,WH-03,33
PRT-0064087,SUP-040,MCH-0469,Drive Belt,299,1263.73,2022-02-21,58,WH-01,41
PRT-0064088,SUP-046,MCH-0363,Servo Motor,23,583.22,2022-07-08,97,WH-01,2
PRT-0064089,SUP-032,MCH-0268,Encoder Disc,359,1764.2,2023-02-04,54,WH-04,26
PRT-0064090,SUP-022,MCH-0067,Control Board,155,1329.05,2024-11-24,67,WH-03,17
PRT-0064091,SUP-018,MCH-0212,Safety Relay,391,297.89,2022-10-28,72,WH-02,22
PRT-0064092,SUP-029,MCH-0169,Hydraulic Seal,393,2416.58,2021-05-30,28,WH-02,17
PRT-0064093,SUP-025,MCH-0118,Hydraulic Seal,462,1813.73,2021-07-13,77,WH-02,39
PRT-0064094,SUP-006,MCH-0271,Proximity Sensor,331,384.3,2023-05-29,43,WH-04,22
PRT-0064095,SUP-016,MCH-0233,Safety Relay,408,2112.13,2024-01-27,70,WH-03,43
PRT-0064096,SUP-016,MCH-0481,Servo Motor,184,1260.51,2023-06-17,64,WH-01,43
PRT-0064097,SUP-038,MCH-0280,Hydraulic Seal,207,74.92,2024-11-27,33,WH-02,36
PRT-0064098,SUP-023,MCH-0312,Bearing Assembly,161,1679.97,2024-09-05,90,WH-04,20
PRT-0064099,SUP-047,MCH-0425,Bearing Assembly,499,1206.75,2023-05-31,52,WH-04,36
PRT-0064100,SUP-018,MCH-0032,Encoder Disc,184,2211.42,2022-03-18,46,WH-01,1
PRT-0064101,SUP-025,MCH-0030,Hydraulic Seal,26,2393.6,2022-02-11,19,WH-02,39
PRT-0064102,SUP-010,MCH-0302,Control Board,488,1546.56,2021-03-12,83,WH-01,28
PRT-0064103,SUP-012,MCH-0214,Encoder Disc,391,1512.91,2021-10-16,87,WH-02,37
PRT-0064104,SUP-012,MCH-0289,Power Supply Unit,387,650.47,2022-09-03,16,WH-04,14
PRT-0064105,SUP-041,MCH-0402,Servo Motor,482,673.8,2022-10-01,98,WH-02,11
PRT-0064106,SUP-014,MCH-0392,Bearing Assembly,168,237.38,2023-07-03,84,WH-03,13
PRT-0064107,SUP-020,MCH-0205,Drive Belt,23,259.82,2023-12-17,66,WH-01,40
PRT-0064108,SUP-046,MCH-0147,Bearing Assembly,23,617.01,2023-07-04,38,WH-03,39
PRT-0064109,SUP-048,MCH-0246,Power Supply Unit,358,1091.49,2024-04-08,64,WH-03,13
PRT-0064110,SUP-008,MCH-0292,Encoder Disc,290,1599.54,2022-03-13,44,WH-01,37
PRT-0064111,SUP-041,MCH-0101,Control Board,268,1344.57,2024-03-26,96,WH-02,15
PRT-0064112,SUP-003,MCH-0456,Bearing Assembly,291,1529.65,2024-12-25,79,WH-04,43
PRT-0064113,SUP-026,MCH-0433,Bearing Assembly,41,831.16,2021-03-28,20,WH-01,6
PRT-0064114,SUP-013,MCH-0004,Drive Belt,289,1561.14,2023-11-26,84,WH-02,14
PRT-0064115,SUP-046,MCH-0067,Drive Belt,440,2468.95,2022-01-22,36,WH-02,38
PRT-0064116,SUP-028,MCH-0459,Drive Belt,262,2203.69,2023-03-05,17,WH-03,8
PRT-0064117,SUP-035,MCH-0379,Bearing Assembly,1,599.4,2022-09-10,25,WH-01,25
PRT-0064118,SUP-041,MCH-0484,Encoder Disc,457,2352.19,2023-11-03,20,WH-01,14
PRT-0064119,SUP-038,MCH-0418,Drive Belt,411,1868.78,2022-01-03,27,WH-01,43
PRT-0064120,SUP-029,MCH-0089,Encoder Disc,476,1089.79,2022-04-27,30,WH-01,37
PRT-0064121,SUP-023,MCH-0449,Control Board,431,1870.77,2023-10-14,92,WH-02,22
PRT-0064122,SUP-018,MCH-0107,Encoder Disc,200,421.08,2024-02-01,53,WH-01,28
PRT-0064123,SUP-014,MCH-0393,Bearing Assembly,330,2050.26,2022-09-26,79,WH-01,32
PRT-0064124,SUP-044,MCH-0335,Hydraulic Seal,82,349.2,2024-04-16,78,WH-03,14
PRT-0064125,SUP-017,MCH-0411,Proximity Sensor,286,675.66,2023-07-26,61,WH-04,9
PRT-0064126,SUP-035,MCH-0023,Hydraulic Seal,33,2425.02,2022-04-08,65,WH-01,27
PRT-0064127,SUP-023,MCH-0280,Coolant Pump,251,275.06,2022-03-24,10,WH-03,18
PRT-0064128,SUP-011,MCH-0169,Encoder Disc,487,2134.37,2023-12-09,24,WH-01,20
PRT-0064129,SUP-023,MCH-0110,Control Board,111,1246.78,2022-02-15,54,WH-02,12
PRT-0064130,SUP-017,MCH-0436,Safety Relay,328,1813.84,2024-12-12,72,WH-04,28
PRT-0064131,SUP-037,MCH-0339,Servo Motor,407,488.06,2024-02-04,44,WH-03,43
PRT-0064132,SUP-032,MCH-0201,Hydraulic Seal,34,1129.22,2022-01-28,30,WH-03,3
PRT-0064133,SUP-034,MCH-0381,Hydraulic Seal,358,718.5,2023-03-19,90,WH-02,14
PRT-0064134,SUP-009,MCH-0062,Bearing Assembly,10,1638.86,2022-05-30,83,WH-03,26
PRT-0064135,SUP-018,MCH-0083,Servo Motor,93,2382.65,2022-12-12,22,WH-01,40
PRT-0064136,SUP-036,MCH-0397,Hydraulic Seal,283,1849.84,2022-03-01,40,WH-01,42
PRT-0064137,SUP-040,MCH-0134,Bearing Assembly,242,1106.43,2023-01-30,84,WH-02,26
PRT-0064138,SUP-023,MCH-0321,Servo Motor,411,2237.61,2023-03-07,80,WH-01,15
PRT-0064139,SUP-050,MCH-0243,Proximity Sensor,291,856.8,2021-05-25,48,WH-01,3
PRT-0064140,SUP-007,MCH-0495,Power Supply Unit,51,1160.35,2023-12-03,19,WH-04,41
PRT-0064141,SUP-050,MCH-0074,Encoder Disc,407,1601.41,2023-03-02,76,WH-02,12
PRT-0064142,SUP-028,MCH-0121,Coolant Pump,259,2017.03,2022-04-08,68,WH-03,13
PRT-0064143,SUP-007,MCH-0029,Servo Motor,109,1338.05,2022-12-17,61,WH-03,6
PRT-0064144,SUP-029,MCH-0366,Power Supply Unit,69,701.6,2024-01-11,97,WH-03,26
PRT-0064145,SUP-016,MCH-0201,Proximity Sensor,178,1616.2,2023-09-19,30,WH-01,15
PRT-0064146,SUP-020,MCH-0142,Coolant Pump,297,2444.03,2023-11-16,53,WH-01,28
PRT-0064147,SUP-019,MCH-0028,Hydraulic Seal,367,1731.53,2022-04-12,21,WH-04,7
PRT-0064148,SUP-013,MCH-0097,Hydraulic Seal,157,2279.21,2023-03-13,97,WH-02,16
PRT-0064149,SUP-010,MCH-0311,Power Supply Unit,443,1753.34,2021-08-06,39,WH-04,24
PRT-0064150,SUP-004,MCH-0205,Power Supply Unit,18,1552.88,2024-09-22,79,WH-03,28
PRT-0064151,SUP-045,MCH-0383,Encoder Disc,330,551.89,2023-02-23,48,WH-01,44
PRT-0064152,SUP-017,MCH-0244,Safety Relay,192,2420.18,2021-02-22,88,WH-02,38
PRT-0064153,SUP-033,MCH-0371,Servo Motor,388,105.17,2024-04-03,54,WH-04,19
PRT-0064154,SUP-007,MCH-0470,Drive Belt,391,2013.57,2024-10-25,41,WH-03,15
PRT-0064155,SUP-011,MCH-0443,Drive Belt,171,2393.52,2023-01-17,84,WH-03,24
PRT-0064156,SUP-009,MCH-0109,Encoder Disc,475,2462.2,2024-11-10,79,WH-04,38
PRT-0064157,SUP-042,MCH-0107,Proximity Sensor,404,226.39,2023-05-21,17,WH-04,19
PRT-0064158,SUP-003,MCH-0455,Drive Belt,50,1911.6,2021-04-22,92,WH-01,14
PRT-0064159,SUP-012,MCH-0062,Proximity Sensor,18,1696.04,2021-04-22,76,WH-02,8
PRT-0064160,SUP-008,MCH-0213,Coolant Pump,97,1394.02,2022-08-29,20,WH-03,39
PRT-0064161,SUP-047,MCH-0209,Servo Motor,215,2361.06,2021-04-20,35,WH-04,12
PRT-0064162,SUP-008,MCH-0188,Proximity Sensor,263,844.55,2022-12-04,84,WH-03,17
PRT-0064163,SUP-035,MCH-0289,Drive Belt,494,1762.97,2023-04-30,73,WH-02,41
PRT-0064164,SUP-014,MCH-0396,Proximity Sensor,68,1783.18,2021-03-25,17,WH-04,25
PRT-0064165,SUP-033,MCH-0165,Control Board,432,909.04,2024-01-19,79,WH-03,5
PRT-0064166,SUP-034,MCH-0397,Proximity Sensor,3,1652.39,2024-06-07,14,WH-03,22
PRT-0064167,SUP-013,MCH-0145,Control Board,420,1067.29,2024-02-11,56,WH-04,31
PRT-0064168,SUP-037,MCH-0188,Control Board,230,2470.95,2022-04-09,21,WH-01,37
PRT-0064169,SUP-045,MCH-0040,Safety Relay,70,1353.43,2024-11-04,65,WH-04,30
PRT-0064170,SUP-039,MCH-0328,Encoder Disc,274,1789.74,2023-06-29,26,WH-03,33
PRT-0064171,SUP-004,MCH-0132,Encoder Disc,428,595.35,2023-09-10,73,WH-04,7
PRT-0064172,SUP-008,MCH-0093,Safety Relay,325,757.29,2023-02-27,58,WH-02,23
PRT-0064173,SUP-042,MCH-0177,Proximity Sensor,10,318.45,2023-04-16,95,WH-02,34
PRT-0064174,SUP-033,MCH-0386,Encoder Disc,104,2467.86,2022-05-25,83,WH-03,34
PRT-0064175,SUP-010,MCH-0335,Proximity Sensor,441,1041.29,2023-07-19,42,WH-03,42
PRT-0064176,SUP-006,MCH-0150,Power Supply Unit,136,220.26,2022-11-02,25,WH-01,19
PRT-0064177,SUP-036,MCH-0249,Servo Motor,7,204.38,2021-06-30,73,WH-04,3
PRT-0064178,SUP-017,MCH-0471,Power Supply Unit,114,1336.61,2023-08-06,24,WH-01,12
PRT-0064179,SUP-038,MCH-0115,Drive Belt,360,1352.15,2024-12-25,82,WH-02,8
PRT-0064180,SUP-036,MCH-0443,Hydraulic Seal,125,1193.56,2021-12-22,98,WH-01,35
PRT-0064181,SUP-019,MCH-0469,Drive Belt,363,864.1,2022-10-12,21,WH-03,41
PRT-0064182,SUP-021,MCH-0463,Bearing Assembly,193,1857.51,2021-02-12,57,WH-03,37
PRT-0064183,SUP-014,MCH-0137,Control Board,145,2185.16,2022-08-17,97,WH-03,13
PRT-0064184,SUP-010,MCH-0424,Hydraulic Seal,271,328.91,2022-04-28,82,WH-04,26
PRT-0064185,SUP-046,MCH-0269,Safety Relay,55,980.76,2023-10-24,52,WH-04,6
PRT-0064186,SUP-027,MCH-0431,Control Board,190,668.23,2022-09-05,65,WH-02,14
PRT-0064187,SUP-016,MCH-0252,Encoder Disc,341,2351.38,2024-04-17,65,WH-03,42
PRT-0064188,SUP-025,MCH-0209,Encoder Disc,432,1621.77,2023-04-03,81,WH-01,28
PRT-0064189,SUP-017,MCH-0134,Bearing Assembly,355,1711.25,2023-08-07,50,WH-03,17
PRT-0064190,SUP-022,MCH-0468,Proximity Sensor,307,1814.48,2022-10-07,99,WH-02,5
PRT-0064191,SUP-027,MCH-0074,Proximity Sensor,443,755.76,2021-02-01,96,WH-04,42
PRT-0064192,SUP-050,MCH-0292,Coolant Pump,115,2223.06,2022-03-24,46,WH-01,9
PRT-0064193,SUP-012,MCH-0233,Power Supply Unit,357,1810.12,2021-12-03,27,WH-03,12
PRT-0064194,SUP-001,MCH-0135,Coolant Pump,284,1326.49,2024-01-26,14,WH-01,38
PRT-0064195,SUP-001,MCH-0242,Hydraulic Seal,457,796.56,2022-01-14,12,WH-03,33
PRT-0064196,SUP-015,MCH-0143,Bearing Assembly,367,1978.5,2021-07-28,70,WH-01,8
PRT-0064197,SUP-023,MCH-0083,Drive Belt,485,802.18,2021-01-31,51,WH-03,20
PRT-0064198,SUP-019,MCH-0094,Hydraulic Seal,186,2055.88,2022-02-20,71,WH-02,10
PRT-0064199,SUP-030,MCH-0329,Safety Relay,450,2451.38,2024-02-23,93,WH-03,37
PRT-0064200,SUP-003,MCH-0042,Power Supply Unit,373,1696.09,2024-01-05,40,WH-02,23
PRT-0064201,SUP-043,MCH-0414,Encoder Disc,230,426.95,2021-03-22,17,WH-03,10
PRT-0064202,SUP-030,MCH-0128,Control Board,423,1263.3,2022-11-12,35,WH-04,19
PRT-0064203,SUP-030,MCH-0241,Bearing Assembly,378,2188.74,2021-04-10,16,WH-04,36
PRT-0064204,SUP-023,MCH-0324,Power Supply Unit,22,635.61,2022-10-25,64,WH-02,32
PRT-0064205,SUP-009,MCH-0232,Drive Belt,356,2200.28,2023-06-06,70,WH-04,25
PRT-0064206,SUP-014,MCH-0099,Coolant Pump,60,1471.85,2024-08-28,85,WH-01,2
PRT-0064207,SUP-048,MCH-0439,Bearing Assembly,181,142.84,2024-02-25,86,WH-01,20
PRT-0064208,SUP-008,MCH-0160,Power Supply Unit,252,2391.07,2023-09-11,51,WH-03,21
PRT-0064209,SUP-038,MCH-0190,Control Board,479,593.02,2022-10-21,94,WH-01,27
PRT-0064210,SUP-033,MCH-0162,Servo Motor,368,2390.98,2022-12-07,80,WH-03,22
PRT-0064211,SUP-010,MCH-0335,Coolant Pump,76,199.14,2021-03-17,19,WH-01,44
PRT-0064212,SUP-028,MCH-0145,Power Supply Unit,143,774.69,2023-08-06,14,WH-02,21
PRT-0064213,SUP-015,MCH-0331,Coolant Pump,413,2308.04,2023-06-13,37,WH-02,7
PRT-0064214,SUP-047,MCH-0234,Coolant Pump,359,11.87,2021-03-21,56,WH-02,44
PRT-0064215,SUP-007,MCH-0190,Proximity Sensor,325,2062.54,2022-06-12,68,WH-01,5
PRT-0064216,SUP-038,MCH-0096,Coolant Pump,339,25.67,2024-10-17,87,WH-02,20
PRT-0064217,SUP-004,MCH-0127,Safety Relay,304,16.66,2022-06-08,22,WH-02,27
PRT-0064218,SUP-013,MCH-0126,Control Board,158,471.83,2023-02-06,93,WH-01,39
PRT-0064219,SUP-029,MCH-0448,Safety Relay,261,2179.66,2024-07-30,58,WH-02,31
PRT-0064220,SUP-030,MCH-0361,Drive Belt,181,1887.59,2022-10-19,51,WH-01,11
PRT-0064221,SUP-013,MCH-0112,Hydraulic Seal,60,2016.87,2023-06-17,67,WH-03,22
PRT-0064222,SUP-043,MCH-0304,Safety Relay,180,2132.9,2024-11-21,22,WH-03,19
PRT-0064223,SUP-001,MCH-0069,Proximity Sensor,452,2187.01,2023-05-31,55,WH-02,41
PRT-0064224,SUP-001,MCH-0038,Drive Belt,22,365.19,2023-01-09,55,WH-03,32
PRT-0064225,SUP-033,MCH-0066,Encoder Disc,454,99.3,2021-08-11,44,WH-02,23
PRT-0064226,SUP-024,MCH-0387,Control Board,98,1805.65,2021-04-13,66,WH-03,17
PRT-0064227,SUP-026,MCH-0392,Power Supply Unit,28,1577.09,2021-04-25,48,WH-02,14
PRT-0064228,SUP-013,MCH-0450,Hydraulic Seal,197,793.62,2023-11-12,94,WH-01,18
PRT-0064229,SUP-046,MCH-0014,Safety Relay,214,1293.5,2023-03-16,91,WH-03,29
PRT-0064230,SUP-019,MCH-0276,Proximity Sensor,218,1781.15,2024-11-23,68,WH-02,27
PRT-0064231,SUP-047,MCH-0015,Servo Motor,255,1113.5,2023-05-10,35,WH-03,23
PRT-0064232,SUP-010,MCH-0058,Servo Motor,297,1169.06,2021-11-26,37,WH-02,42
PRT-0064233,SUP-044,MCH-0081,Encoder Disc,199,1162.25,2024-09-22,40,WH-03,21
PRT-0064234,SUP-002,MCH-0436,Control Board,174,2487.06,2021-12-29,79,WH-02,23
PRT-0064235,SUP-006,MCH-0322,Servo Motor,285,795.91,2023-11-28,43,WH-02,44
PRT-0064236,SUP-031,MCH-0054,Drive Belt,230,2219.28,2022-01-01,77,WH-01,18
PRT-0064237,SUP-009,MCH-0494,Proximity Sensor,341,364.82,2022-12-10,88,WH-04,18
PRT-0064238,SUP-048,MCH-0372,Proximity Sensor,202,1443.69,2022-08-17,26,WH-02,22
PRT-0064239,SUP-023,MCH-0443,Coolant Pump,473,2438.62,2024-03-20,39,WH-02,30
PRT-0064240,SUP-018,MCH-0295,Safety Relay,344,2206.15,2023-04-23,65,WH-03,24
PRT-0064241,SUP-046,MCH-0044,Safety Relay,244,573.8,2022-07-05,18,WH-01,4
PRT-0064242,SUP-013,MCH-0275,Power Supply Unit,373,1656.27,2022-02-13,34,WH-01,6
PRT-0064243,SUP-042,MCH-0475,Drive Belt,48,1467.71,2021-06-13,89,WH-03,4
PRT-0064244,SUP-024,MCH-0013,Encoder Disc,404,448.38,2023-10-01,83,WH-01,34
PRT-0064245,SUP-006,MCH-0420,Power Supply Unit,427,173.81,2022-03-25,32,WH-04,3
