defect_id,batch_id,part_id,defect_type,severity,detected_at,detection_method,rework_required,scrap_cost_usd,root_cause
DEF-0052325,BCH-0029951,PRT-0063452,Surface Crack,Minor,2022-10-10 21:55:52,CMM,False,147.24,Machine Wear
DEF-0052326,BCH-0085471,PRT-0028213,Calibration Drift,Major,2022-02-22 10:35:53,Ultrasonic,False,13.04,Operator Error
DEF-0052327,BCH-0004615,PRT-0056027,Assembly Fault,Minor,2024-06-28 07:19:27,Ultrasonic,False,309.71,Machine Wear
DEF-0052328,BCH-0002551,PRT-0054703,Calibration Drift,Minor,2022-04-13 16:11:02,Automated Vision,True,294.93,Machine Wear
DEF-0052329,BCH-0003902,PRT-0036257,Weld Failure,Minor,2023-01-09 07:43:02,Ultrasonic,False,79.6,Supplier Material
DEF-0052330,BCH-0065147,PRT-0020487,Assembly Fault,Minor,2023-10-03 23:13:11,Visual Inspection,True,66.94,Process Drift
DEF-0052331,BCH-0081025,PRT-0036474,Assembly Fault,Minor,2024-09-21 21:28:31,CMM,False,16.49,Machine Wear
DEF-0052332,BCH-0083630,PRT-0091962,Material Defect,Minor,2024-10-11 19:44:18,Ultrasonic,False,64.32,Supplier Material
DEF-0052333,BCH-0005381,PRT-0036767,Assembly Fault,Minor,2022-11-17 09:57:48,Automated Vision,True,29.75,Machine Wear
DEF-0052334,BCH-0013616,PRT-0025628,Calibration Drift,Major,2022-02-25 02:37:11,X-Ray,False,63.83,Supplier Material
DEF-0052335,BCH-0006490,PRT-0071529,Dimensional Error,Critical,2022-08-22 06:42:00,Automated Vision,False,252.68,Process Drift
DEF-0052336,BCH-0009666,PRT-0027287,Dimensional Error,Critical,2023-01-31 22:41:34,Visual Inspection,True,52.42,Process Drift
DEF-0052337,BCH-0082218,PRT-0046331,Surface Crack,Minor,2023-08-06 06:04:46,Automated Vision,False,73.6,Machine Wear
DEF-0052338,BCH-0056877,PRT-0061598,Material Defect,Minor,2022-02-15 18:34:16,CMM,True,117.8,Process Drift
DEF-0052339,BCH-0090530,PRT-0076880,Calibration Drift,Minor,2022-10-13 02:24:41,Ultrasonic,True,74.79,Supplier Material
DEF-0052340,BCH-0028046,PRT-0041350,Dimensional Error,Major,2024-11-30 07:26:33,CMM,True,73.68,Environmental
DEF-0052341,BCH-0025168,PRT-0046660,Weld Failure,Minor,2022-12-29 01:44:27,Visual Inspection,False,18.72,Machine Wear
DEF-0052342,BCH-0016913,PRT-0062167,Material Defect,Minor,2024-08-02 10:30:51,Automated Vision,True,37.55,Operator Error
DEF-0052343,BCH-0065345,PRT-0078626,Dimensional Error,Minor,2024-07-22 04:27:02,Ultrasonic,False,77.05,Supplier Material
DEF-0052344,BCH-0031614,PRT-0009054,Surface Crack,Critical,2024-04-03 00:19:52,CMM,False,406.48,Machine Wear
DEF-0052345,BCH-0098116,PRT-0012334,Calibration Drift,Major,2023-01-01 09:36:13,Automated Vision,False,90.97,Supplier Material
DEF-0052346,BCH-0040446,PRT-0057340,Assembly Fault,Minor,2023-08-10 23:36:28,CMM,True,16.94,Operator Error
DEF-0052347,BCH-0012978,PRT-0061085,Material Defect,Major,2023-02-01 06:47:44,Automated Vision,True,17.41,Process Drift
DEF-0052348,BCH-0004502,PRT-0034321,Dimensional Error,Minor,2022-10-09 01:34:50,X-Ray,True,20.54,Environmental
DEF-0052349,BCH-0049030,PRT-0086802,Dimensional Error,Minor,2022-05-10 15:45:39,CMM,False,168.37,Machine Wear
DEF-0052350,BCH-0059645,PRT-0053842,Assembly Fault,Major,2024-10-29 02:27:24,CMM,True,100.01,Environmental
DEF-0052351,BCH-0052109,PRT-0086174,Material Defect,Minor,2023-09-21 09:08:41,Ultrasonic,False,128.91,Process Drift
DEF-0052352,BCH-0082861,PRT-0058514,Surface Crack,Minor,2022-07-02 20:27:08,Automated Vision,False,54.11,Process Drift
DEF-0052353,BCH-0030244,PRT-0022764,Assembly Fault,Critical,2022-01-12 20:46:03,X-Ray,True,129.76,Machine Wear
DEF-0052354,BCH-0016336,PRT-0000055,Material Defect,Minor,2023-05-16 10:59:30,Ultrasonic,True,58.77,Machine Wear
DEF-0052355,BCH-0097735,PRT-0082295,Dimensional Error,Minor,2023-08-17 17:23:00,Ultrasonic,False,0.33,Operator Error
DEF-0052356,BCH-0055975,PRT-0015160,Dimensional Error,Major,2024-03-20 02:19:18,Visual Inspection,False,46.54,Environmental
DEF-0052357,BCH-0080564,PRT-0089655,Surface Crack,Minor,2023-06-28 02:21:32,Automated Vision,True,101.73,Supplier Material
DEF-0052358,BCH-0044421,PRT-0046100,Dimensional Error,Major,2024-12-08 03:05:21,CMM,True,311.11,Supplier Material
DEF-0052359,BCH-0068240,PRT-0009148,Dimensional Error,Minor,2022-06-15 07:55:14,Ultrasonic,True,57.23,Supplier Material
DEF-0052360,BCH-0079237,PRT-0068150,Surface Crack,Major,2023-12-18 20:28:34,Visual Inspection,False,20.46,Operator Error
DEF-0052361,BCH-0009186,PRT-0016792,Surface Crack,Critical,2022-09-06 01:21:19,Automated Vision,False,152.81,Supplier Material
DEF-0052362,BCH-0082252,PRT-0033567,Surface Crack,Minor,2022-03-25 23:24:27,Automated Vision,False,55.21,Operator Error
DEF-0052363,BCH-0094113,PRT-0037754,Material Defect,Minor,2022-06-01 03:04:08,Visual Inspection,False,137.98,Machine Wear
DEF-0052364,BCH-0050959,PRT-0018617,Material Defect,Major,2023-06-08 14:32:45,CMM,False,194.59,Process Drift
DEF-0052365,BCH-0038207,PRT-0044840,Material Defect,Minor,2022-10-31 05:27:17,X-Ray,False,201.97,Environmental
DEF-0052366,BCH-0036527,PRT-0027372,Assembly Fault,Minor,2023-07-03 16:34:50,CMM,False,78.67,Environmental
DEF-0052367,BCH-0049310,PRT-0010775,Surface Crack,Major,2024-10-27 02:52:00,Visual Inspection,False,104.07,Machine Wear
DEF-0052368,BCH-0011476,PRT-0094024,Assembly Fault,Major,2024-03-10 02:06:30,Automated Vision,True,217.47,Supplier Material
DEF-0052369,BCH-0046518,PRT-0027880,Assembly Fault,Major,2023-04-05 02:33:30,X-Ray,False,84.53,Operator Error
DEF-0052370,BCH-0050826,PRT-0055042,Calibration Drift,Major,2024-04-08 18:09:40,Automated Vision,True,79.01,Environmental
DEF-0052371,BCH-0005567,PRT-0090806,Material Defect,Minor,2024-05-15 13:45:53,CMM,False,212.18,Environmental
DEF-0052372,BCH-0095115,PRT-0071121,Calibration Drift,Critical,2024-02-26 11:19:36,X-Ray,True,815.39,Operator Error
DEF-0052373,BCH-0003696,PRT-0055306,Calibration Drift,Major,2024-08-15 22:22:18,Visual Inspection,False,87.84,Supplier Material
DEF-0052374,BCH-0086939,PRT-0047926,Weld Failure,Critical,2023-12-09 12:16:32,Ultrasonic,True,9.2,Supplier Material
DEF-0052375,BCH-0054823,PRT-0052260,Assembly Fault,Major,2024-08-28 23:48:52,X-Ray,True,21.93,Process Drift
DEF-0052376,BCH-0080995,PRT-0083166,Dimensional Error,Minor,2024-11-12 06:22:59,X-Ray,False,99.05,Process Drift
DEF-0052377,BCH-0073652,PRT-0034670,Assembly Fault,Minor,2023-09-29 08:15:20,CMM,False,35.89,Process Drift
DEF-0052378,BCH-0051833,PRT-0010649,Calibration Drift,Critical,2022-02-26 07:51:30,CMM,True,16.63,Machine Wear
DEF-0052379,BCH-0028796,PRT-0069093,Dimensional Error,Minor,2024-12-03 05:53:57,Automated Vision,False,120.15,Supplier Material
DEF-0052380,BCH-0016482,PRT-0041173,Material Defect,Minor,2024-02-06 03:35:22,CMM,True,277.02,Operator Error
DEF-0052381,BCH-0067196,PRT-0021716,Weld Failure,Major,2024-04-11 17:25:00,Visual Inspection,False,12.84,Operator Error
DEF-0052382,BCH-0001736,PRT-0043069,Material Defect,Major,2023-02-14 21:50:30,Automated Vision,False,9.21,Process Drift
DEF-0052383,BCH-0025741,PRT-0069764,Dimensional Error,Minor,2023-11-08 05:44:57,Automated Vision,True,477.18,Process Drift
DEF-0052384,BCH-0015684,PRT-0054784,Dimensional Error,Minor,2023-10-02 07:19:19,Automated Vision,False,173.22,Process Drift
DEF-0052385,BCH-0028187,PRT-0067589,Surface Crack,Major,2023-12-03 12:38:24,Visual Inspection,False,61.97,Supplier Material
DEF-0052386,BCH-0082092,PRT-0035619,Weld Failure,Minor,2023-03-16 16:19:33,Automated Vision,True,43.58,Supplier Material
DEF-0052387,BCH-0030207,PRT-0014947,Assembly Fault,Critical,2022-05-07 18:39:01,X-Ray,True,320.56,Machine Wear
DEF-0052388,BCH-0043161,PRT-0097857,Dimensional Error,Minor,2023-04-25 23:05:43,CMM,True,55.61,Supplier Material
DEF-0052389,BCH-0080291,PRT-0065621,Dimensional Error,Minor,2024-05-24 18:34:33,Automated Vision,False,38.92,Supplier Material
DEF-0052390,BCH-0049083,PRT-0090132,Weld Failure,Minor,2023-09-24 10:24:17,X-Ray,True,142.24,Environmental
DEF-0052391,BCH-0006101,PRT-0054130,Material Defect,Minor,2023-03-31 13:31:12,CMM,False,10.41,Process Drift
DEF-0052392,BCH-0010543,PRT-0055752,Material Defect,Minor,2022-08-23 20:46:40,CMM,False,48.09,Supplier Material
DEF-0052393,BCH-0059329,PRT-0031359,Dimensional Error,Minor,2024-04-20 05:31:20,CMM,False,30.82,Machine Wear
DEF-0052394,BCH-0002283,PRT-0010885,Assembly Fault,Major,2022-04-28 11:22:31,Visual Inspection,False,58.64,Process Drift
DEF-0052395,BCH-0076060,PRT-0066271,Weld Failure,Major,2024-04-13 20:20:12,Ultrasonic,False,301.22,Process Drift
DEF-0052396,BCH-0069114,PRT-0089986,Assembly Fault,Minor,2024-11-18 16:16:41,Automated Vision,True,26.2,Supplier Material
DEF-0052397,BCH-0091050,PRT-0059255,Assembly Fault,Minor,2022-03-23 10:35:25,Automated Vision,False,62.53,Environmental
DEF-0052398,BCH-0038747,PRT-0008762,Assembly Fault,Minor,2022-11-22 19:04:56,CMM,True,25.48,Machine Wear
DEF-0052399,BCH-0008285,PRT-0071475,Calibration Drift,Critical,2022-03-06 20:52:00,Visual Inspection,False,204.57,Process Drift
DEF-0052400,BCH-0098921,PRT-0054445,Material Defect,Major,2024-07-22 08:03:31,CMM,False,153.37,Process Drift
DEF-0052401,BCH-0064429,PRT-0006626,Dimensional Error,Major,2024-09-01 04:57:34,Visual Inspection,False,63.72,Supplier Material
DEF-0052402,BCH-0031517,PRT-0054062,Assembly Fault,Minor,2022-05-19 17:19:18,CMM,True,187.85,Machine Wear
DEF-0052403,BCH-0040483,PRT-0011949,Assembly Fault,Critical,2024-03-29 10:52:30,Visual Inspection,False,272.59,Supplier Material
DEF-0052404,BCH-0086429,PRT-0084466,Assembly Fault,Major,2024-04-11 11:50:09,CMM,False,20.21,Machine Wear
DEF-0052405,BCH-0036372,PRT-0018048,Calibration Drift,Major,2022-07-08 17:25:39,Ultrasonic,False,44.99,Process Drift
DEF-0052406,BCH-0061239,PRT-0019604,Surface Crack,Minor,2023-12-13 10:14:38,Automated Vision,False,88.13,Supplier Material
DEF-0052407,BCH-0032542,PRT-0000959,Calibration Drift,Critical,2023-03-24 18:10:46,X-Ray,True,31.35,Machine Wear
DEF-0052408,BCH-0087853,PRT-0045365,Assembly Fault,Major,2022-07-04 19:44:47,X-Ray,False,315.92,Environmental
DEF-0052409,BCH-0047693,PRT-0004633,Weld Failure,Critical,2024-04-02 05:42:41,Automated Vision,True,33.16,Machine Wear
DEF-0052410,BCH-0060748,PRT-0011175,Dimensional Error,Minor,2022-04-03 04:13:51,Ultrasonic,False,50.7,Supplier Material
DEF-0052411,BCH-0079246,PRT-0075878,Dimensional Error,Minor,2023-05-28 15:33:22,Visual Inspection,False,12.79,Machine Wear
DEF-0052412,BCH-0065530,PRT-0058243,Weld Failure,Critical,2023-08-25 21:34:23,X-Ray,True,71.68,Supplier Material
DEF-0052413,BCH-0052831,PRT-0022515,Calibration Drift,Minor,2022-04-30 16:15:48,Ultrasonic,False,199.21,Process Drift
DEF-0052414,BCH-0036611,PRT-0002278,Surface Crack,Major,2022-04-29 11:03:36,X-Ray,True,10.53,Operator Error
DEF-0052415,BCH-0041673,PRT-0012032,Assembly Fault,Major,2024-09-01 10:14:44,Visual Inspection,False,67.7,Supplier Material
DEF-0052416,BCH-0056577,PRT-0061034,Surface Crack,Minor,2023-01-13 16:54:44,X-Ray,False,403.48,Machine Wear
DEF-0052417,BCH-0095831,PRT-0060941,Surface Crack,Major,2023-03-08 08:04:05,Ultrasonic,True,4.91,Environmental
DEF-0052418,BCH-0003796,PRT-0057743,Material Defect,Minor,2023-07-05 18:09:59,Visual Inspection,False,9.64,Process Drift
DEF-0052419,BCH-0075131,PRT-0078885,Weld Failure,Minor,2023-02-10 20:49:08,CMM,False,168.89,Supplier Material
DEF-0052420,BCH-0075953,PRT-0077579,Dimensional Error,Minor,2022-05-09 11:55:42,X-Ray,False,81.76,Machine Wear
DEF-0052421,BCH-0039372,PRT-0006439,Calibration Drift,Minor,2022-05-03 06:49:02,Ultrasonic,False,511.57,Process Drift
DEF-0052422,BCH-0098432,PRT-0007087,Weld Failure,Major,2022-03-05 23:04:18,CMM,False,102.3,Process Drift
DEF-0052423,BCH-0097625,PRT-0075565,Assembly Fault,Major,2023-05-18 09:47:46,Visual Inspection,False,151.43,Operator Error
DEF-0052424,BCH-0081976,PRT-0090627,Assembly Fault,Minor,2024-11-22 00:16:34,X-Ray,False,127.09,Machine Wear
DEF-0052425,BCH-0091667,PRT-0013168,Dimensional Error,Minor,2023-08-03 04:01:33,Visual Inspection,True,61.37,Process Drift
DEF-0052426,BCH-0085486,PRT-0010565,Assembly Fault,Minor,2022-01-08 12:33:49,X-Ray,False,320.54,Machine Wear
DEF-0052427,BCH-0072545,PRT-0067976,Dimensional Error,Minor,2024-06-19 19:41:29,X-Ray,False,308.29,Machine Wear
DEF-0052428,BCH-0087289,PRT-0077810,Assembly Fault,Minor,2024-05-14 06:02:47,Automated Vision,True,71.99,Machine Wear
DEF-0052429,BCH-0068394,PRT-0071463,Surface Crack,Major,2024-04-17 13:15:46,Automated Vision,True,37.11,Machine Wear
DEF-0052430,BCH-0007647,PRT-0091499,Calibration Drift,Minor,2024-06-17 02:09:07,Automated Vision,False,151.82,Operator Error
DEF-0052431,BCH-0085748,PRT-0019414,Material Defect,Minor,2022-02-01 20:40:27,CMM,False,38.43,Machine Wear
DEF-0052432,BCH-0041849,PRT-0019938,Surface Crack,Minor,2022-11-16 09:53:49,Visual Inspection,False,85.02,Environmental
DEF-0052433,BCH-0061458,PRT-0009336,Weld Failure,Major,2022-07-20 08:22:03,Visual Inspection,False,109.46,Operator Error
DEF-0052434,BCH-0083325,PRT-0076085,Material Defect,Major,2022-07-24 10:06:36,Automated Vision,True,74.45,Machine Wear
DEF-0052435,BCH-0039320,PRT-0063548,Dimensional Error,Critical,2024-06-18 04:02:38,CMM,True,140.91,Supplier Material
DEF-0052436,BCH-0003537,PRT-0048135,Calibration Drift,Minor,2022-07-09 15:48:02,X-Ray,True,332.99,Machine Wear
DEF-0052437,BCH-0016164,PRT-0069839,Calibration Drift,Minor,2022-06-13 21:36:38,Visual Inspection,False,49.92,Process Drift
DEF-0052438,BCH-0009664,PRT-0037759,Calibration Drift,Minor,2024-06-10 16:43:42,Visual Inspection,False,113.09,Machine Wear
DEF-0052439,BCH-0032646,PRT-0041334,Surface Crack,Major,2022-12-16 10:09:59,Automated Vision,False,109.88,Process Drift
DEF-0052440,BCH-0095338,PRT-0049194,Dimensional Error,Major,2023-09-23 23:49:37,CMM,True,7.22,Supplier Material
DEF-0052441,BCH-0084405,PRT-0033927,Assembly Fault,Major,2023-08-10 20:49:40,Automated Vision,True,233.65,Process Drift
DEF-0052442,BCH-0009599,PRT-0031927,Calibration Drift,Major,2022-03-01 20:50:49,CMM,True,76.48,Machine Wear
DEF-0052443,BCH-0081151,PRT-0044141,Surface Crack,Major,2023-01-13 20:45:20,Ultrasonic,True,41.06,Operator Error
DEF-0052444,BCH-0064607,PRT-0034499,Surface Crack,Critical,2023-09-11 19:56:01,Ultrasonic,True,32.42,Operator Error
DEF-0052445,BCH-0039180,PRT-0043537,Dimensional Error,Critical,2024-03-16 05:16:33,CMM,False,24.88,Supplier Material
DEF-0052446,BCH-0011021,PRT-0035199,Surface Crack,Major,2023-06-23 01:06:21,Ultrasonic,True,48.37,Machine Wear
DEF-0052447,BCH-0074642,PRT-0078519,Material Defect,Minor,2024-10-09 02:44:49,Ultrasonic,False,163.0,Supplier Material
DEF-0052448,BCH-0039660,PRT-0076037,Dimensional Error,Minor,2022-12-07 09:23:23,X-Ray,True,62.59,Machine Wear
DEF-0052449,BCH-0061337,PRT-0024850,Material Defect,Minor,2023-09-18 10:06:46,X-Ray,False,166.11,Supplier Material
DEF-0052450,BCH-0059735,PRT-0069926,Dimensional Error,Minor,2022-10-21 15:44:56,Visual Inspection,True,259.64,Process Drift
DEF-0052451,BCH-0099995,PRT-0047922,Dimensional Error,Minor,2022-09-14 12:17:40,Ultrasonic,False,193.5,Process Drift
DEF-0052452,BCH-0012674,PRT-0002811,Material Defect,Critical,2024-03-13 21:47:54,Automated Vision,False,197.48,Machine Wear
DEF-0052453,BCH-0080354,PRT-0069262,Assembly Fault,Minor,2023-09-25 19:03:13,Visual Inspection,False,34.24,Environmental
DEF-0052454,BCH-0082835,PRT-0061754,Assembly Fault,Critical,2022-11-22 18:52:05,Automated Vision,False,53.81,Supplier Material
DEF-0052455,BCH-0012484,PRT-0010928,Dimensional Error,Minor,2023-03-22 18:26:17,Visual Inspection,False,228.77,Environmental
DEF-0052456,BCH-0009018,PRT-0062628,Calibration Drift,Major,2022-07-02 22:47:14,Visual Inspection,False,176.7,Process Drift
DEF-0052457,BCH-0016436,PRT-0034120,Dimensional Error,Minor,2022-06-04 04:12:27,X-Ray,True,170.22,Supplier Material
DEF-0052458,BCH-0077738,PRT-0032775,Calibration Drift,Minor,2022-11-28 11:02:04,X-Ray,False,60.25,Operator Error
DEF-0052459,BCH-0009867,PRT-0000452,Assembly Fault,Minor,2023-05-21 02:04:13,Ultrasonic,False,16.92,Supplier Material
DEF-0052460,BCH-0024554,PRT-0048272,Assembly Fault,Critical,2024-12-21 12:54:42,Visual Inspection,False,152.05,Environmental
DEF-0052461,BCH-0072887,PRT-0048148,Material Defect,Minor,2024-09-20 04:40:53,X-Ray,False,315.21,Machine Wear
DEF-0052462,BCH-0082357,PRT-0036235,Dimensional Error,Minor,2024-05-09 16:11:00,CMM,False,137.39,Operator Error
DEF-0052463,BCH-0080247,PRT-0084680,Dimensional Error,Minor,2022-12-10 11:07:06,X-Ray,True,6.77,Process Drift
DEF-0052464,BCH-0017764,PRT-0081497,Dimensional Error,Minor,2022-11-17 09:42:46,Visual Inspection,True,109.14,Operator Error
DEF-0052465,BCH-0049367,PRT-0019763,Material Defect,Major,2023-10-31 10:57:37,Automated Vision,True,28.85,Process Drift
DEF-0052466,BCH-0017033,PRT-0077336,Calibration Drift,Major,2023-01-03 21:55:56,X-Ray,True,102.49,Machine Wear
DEF-0052467,BCH-0058862,PRT-0060052,Surface Crack,Major,2023-04-09 20:02:29,X-Ray,False,41.65,Process Drift
DEF-0052468,BCH-0053636,PRT-0030382,Calibration Drift,Major,2022-05-08 20:10:11,Visual Inspection,True,218.41,Supplier Material
DEF-0052469,BCH-0015647,PRT-0034103,Material Defect,Minor,2023-10-30 02:06:33,Visual Inspection,True,512.87,Supplier Material
DEF-0052470,BCH-0005798,PRT-0026315,Material Defect,Minor,2024-01-14 11:34:55,X-Ray,False,4.52,Machine Wear
DEF-0052471,BCH-0002176,PRT-0036678,Material Defect,Minor,2022-04-20 16:00:12,Visual Inspection,False,73.05,Supplier Material
DEF-0052472,BCH-0014271,PRT-0081326,Dimensional Error,Minor,2022-06-26 15:33:48,Visual Inspection,False,126.29,Supplier Material
DEF-0052473,BCH-0019337,PRT-0017643,Dimensional Error,Minor,2023-03-21 09:06:47,Automated Vision,False,2.78,Supplier Material
DEF-0052474,BCH-0046741,PRT-0061589,Material Defect,Major,2023-01-01 23:09:19,Automated Vision,True,138.68,Process Drift
DEF-0052475,BCH-0044575,PRT-0024138,Material Defect,Major,2022-06-18 04:35:01,CMM,False,9.43,Machine Wear
DEF-0052476,BCH-0003151,PRT-0039326,Weld Failure,Minor,2023-04-25 13:55:09,Automated Vision,True,221.89,Supplier Material
DEF-0052477,BCH-0029284,PRT-0044446,Assembly Fault,Critical,2022-12-04 07:25:57,CMM,False,18.77,Supplier Material
DEF-0052478,BCH-0044098,PRT-0096085,Assembly Fault,Minor,2022-07-23 05:48:50,CMM,False,13.64,Environmental
DEF-0052479,BCH-0081842,PRT-0005591,Surface Crack,Major,2023-05-27 09:20:44,Ultrasonic,False,24.17,Supplier Material
DEF-0052480,BCH-0045596,PRT-0026141,Calibration Drift,Minor,2024-04-26 18:21:01,Automated Vision,False,360.26,Process Drift
DEF-0052481,BCH-0048823,PRT-0016867,Calibration Drift,Major,2024-12-08 09:18:21,X-Ray,True,51.76,Machine Wear
DEF-0052482,BCH-0077955,PRT-0094805,Dimensional Error,Major,2024-06-12 03:13:42,Automated Vision,True,70.86,Machine Wear
DEF-0052483,BCH-0051753,PRT-0020300,Assembly Fault,Major,2022-07-24 21:21:27,Ultrasonic,False,119.09,Process Drift
DEF-0052484,BCH-0090792,PRT-0038275,Assembly Fault,Critical,2023-01-31 12:20:51,X-Ray,False,90.28,Process Drift
DEF-0052485,BCH-0023584,PRT-0077644,Calibration Drift,Major,2023-07-11 01:06:10,Ultrasonic,True,213.96,Supplier Material
DEF-0052486,BCH-0047522,PRT-0098784,Surface Crack,Minor,2024-05-23 10:08:20,Ultrasonic,True,143.68,Environmental
DEF-0052487,BCH-0068562,PRT-0042487,Dimensional Error,Minor,2023-07-29 14:49:58,Visual Inspection,True,114.02,Process Drift
DEF-0052488,BCH-0036361,PRT-0064164,Surface Crack,Major,2023-05-27 19:45:43,CMM,False,107.56,Environmental
DEF-0052489,BCH-0094483,PRT-0092348,Surface Crack,Minor,2024-03-11 00:40:13,CMM,True,235.37,Supplier Material
DEF-0052490,BCH-0081122,PRT-0028780,Material Defect,Critical,2024-06-04 07:46:43,X-Ray,False,15.68,Supplier Material
DEF-0052491,BCH-0006342,PRT-0098659,Material Defect,Major,2024-10-19 12:48:20,Automated Vision,False,107.43,Supplier Material
DEF-0052492,BCH-0084546,PRT-0006212,Surface Crack,Minor,2022-02-22 19:28:04,CMM,False,127.74,Supplier Material
DEF-0052493,BCH-0098079,PRT-0033039,Dimensional Error,Minor,2022-10-13 09:36:37,Visual Inspection,False,321.63,Environmental
DEF-0052494,BCH-0023160,PRT-0057866,Surface Crack,Minor,2022-05-23 08:05:12,Automated Vision,False,45.81,Machine Wear
DEF-0052495,BCH-0024925,PRT-0063028,Weld Failure,Minor,2024-01-12 17:42:58,Visual Inspection,False,43.86,Operator Error
DEF-0052496,BCH-0016519,PRT-0086379,Surface Crack,Minor,2022-07-19 18:17:01,Visual Inspection,False,402.87,Supplier Material
DEF-0052497,BCH-0002195,PRT-0000973,Calibration Drift,Minor,2024-07-06 06:00:32,Automated Vision,True,32.25,Machine Wear
DEF-0052498,BCH-0054341,PRT-0094931,Material Defect,Minor,2023-10-30 20:03:03,CMM,False,55.39,Supplier Material
DEF-0052499,BCH-0062872,PRT-0024019,Surface Crack,Major,2024-12-01 13:28:52,CMM,False,310.63,Machine Wear
DEF-0052500,BCH-0070964,PRT-0076507,Material Defect,Minor,2022-03-16 22:00:35,Ultrasonic,True,104.74,Machine Wear
DEF-0052501,BCH-0040288,PRT-0020389,Assembly Fault,Minor,2022-05-09 02:09:08,X-Ray,False,75.81,Supplier Material
DEF-0052502,BCH-0097614,PRT-0022737,Surface Crack,Minor,2023-02-15 20:15:45,Visual Inspection,False,27.3,Process Drift
DEF-0052503,BCH-0037628,PRT-0043683,Weld Failure,Minor,2022-09-10 02:53:48,Automated Vision,True,69.2,Machine Wear
DEF-0052504,BCH-0075857,PRT-0010201,Weld Failure,Major,2023-11-29 08:58:41,X-Ray,False,143.98,Machine Wear
